MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MoSold,SaleType,SalePrice,GarageAge,PropertyAge,RemodAge
Others,Others,6120.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,Others,7,8,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,1,0.0,1,0.0,832.0,GasA_GasW,5,1,Others,854.0,0.0,0.0,0,0,1,0,2,3,5,Typ,0,0,Others,1,2,3,3,1,48.0,112.0,0.0,0.0,0.0,0.0,0,7,Others,132000.0,16.0,78.0,72.0
Others,Others,9576.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,Others,6,7,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,3,3,Others,2,3,1,3,310.0,1,0.0,460.0,GasA_GasW,3,1,SBrkr,885.0,297.0,0.0,0,0,1,1,3,3,5,Typ,0,0,Others,1,1,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,5,Others,120000.0,61.0,61.0,5.0
60_20,FV_RL_RH,9942.0,1,3,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,9,5,Others,CompShg,Others,Others,Others,385.0,5,3,PConc,5,4,3,6,1290.0,1,0.0,316.0,GasA_GasW,5,1,SBrkr,1625.0,466.0,0.0,1,0,2,1,3,5,8,Typ,1,4,Attchd,2,2,3,3,1,194.0,84.0,0.0,0.0,0.0,0.0,0,5,New,338500.0,1.0,1.0,1.0
Others,FV_RL_RH,7898.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,4,7,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,1,0.0,1,0.0,576.0,GasA_GasW,4,1,SBrkr,985.0,0.0,0.0,0,1,1,0,2,3,4,Typ,0,0,Others,1,2,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,Others,105000.0,21.0,90.0,74.0
60_20,FV_RL_RH,21872.0,1,2,HLS_Low,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,CompShg,Others,Others,Others,0.0,3,3,PConc,4,3,4,6,604.0,1,0.0,125.0,GasA_GasW,5,1,SBrkr,729.0,717.0,0.0,0,1,2,1,3,3,6,Typ,1,3,Attchd,1,2,3,3,1,264.0,22.0,0.0,0.0,0.0,0.0,0,8,Others,175000.0,12.0,12.0,1.0
60_20,FV_RL_RH,10005.0,1,4,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Hip,CompShg,Others,Others,Others,299.0,3,3,Others,4,3,1,4,392.0,1,0.0,768.0,GasA_GasW,5,1,SBrkr,1156.0,866.0,0.0,0,0,2,1,4,3,8,Typ,1,3,Attchd,3,2,3,3,1,288.0,117.0,0.0,0.0,0.0,0.0,0,3,Others,192000.0,31.0,31.0,0.0
60_20,FV_RL_RH,12393.0,1,2,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,847.0,GasA_GasW,5,1,SBrkr,847.0,1101.0,0.0,0,0,2,1,4,4,8,Typ,1,4,BuiltIn,3,2,3,3,1,100.0,48.0,0.0,0.0,0.0,0.0,0,9,Others,195000.0,2.0,2.0,1.0
60_20,FV_RL_RH,9000.0,1,4,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,8,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,768.0,GasA_GasW,5,1,SBrkr,786.0,804.0,0.0,0,0,2,1,3,4,6,Typ,0,0,Attchd,2,2,3,3,1,0.0,30.0,0.0,0.0,0.0,0.0,0,6,Others,210000.0,1.0,1.0,0.0
60_20,FV_RL_RH,7875.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,16.0,4,3,PConc,4,3,1,1,0.0,1,0.0,847.0,GasA_GasW,5,1,SBrkr,847.0,1101.0,0.0,0,0,2,1,4,4,8,Typ,1,4,BuiltIn,3,2,3,3,1,0.0,48.0,0.0,0.0,0.0,0.0,0,7,Others,211000.0,4.0,4.0,0.0
Others,Others,6000.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,Others,4,6,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,4,672.0,1,0.0,0.0,GasA_GasW,3,1,SBrkr,757.0,567.0,0.0,0,0,1,0,3,3,6,Typ,0,0,Others,1,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,7,Others,128000.0,73.0,73.0,14.0
60_20,FV_RL_RH,10175.0,1,3,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,5,Others,CompShg,Others,Others,Others,272.0,3,3,Others,3,3,1,4,490.0,1,0.0,935.0,GasA_GasW,4,1,SBrkr,1425.0,0.0,0.0,0,0,2,0,3,3,7,Typ,1,4,Attchd,2,2,3,3,1,0.0,0.0,0.0,407.0,0.0,0.0,0,7,Others,180500.0,44.0,44.0,0.0
Others,Others,13600.0,1,4,Others,LowerQuan,Norm,Norm,Others,1Story_2Story,5,5,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,1,0.0,1,0.0,662.0,GasA_GasW,3,0,SBrkr,1422.0,915.0,0.0,0,0,2,0,5,3,10,Others,0,0,Others,1,2,3,3,1,0.0,57.0,0.0,0.0,0.0,0.0,0,9,Others,90000.0,62.0,107.0,50.0
Others,FV_RL_RH,12172.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,Others,5,7,Others,CompShg,Others,Others,Others,0.0,3,3,PConc,3,3,1,2,130.0,3,259.0,433.0,GasA_GasW,3,1,SBrkr,908.0,0.0,0.0,0,0,1,0,2,3,4,Typ,0,0,Attchd,1,2,3,3,1,284.0,24.0,0.0,0.0,192.0,0.0,0,10,Others,138500.0,32.0,67.0,56.0
60_20,FV_RL_RH,10237.0,1,4,Others,Others,Others,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,738.0,GasA_GasW,5,1,SBrkr,738.0,754.0,0.0,0,0,2,1,3,4,8,Typ,0,0,Attchd,3,2,3,3,1,0.0,32.0,0.0,0.0,0.0,0.0,0,9,New,169985.0,0.0,0.0,0.0
60_20,FV_RL_RH,7000.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,4,Hip,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,6,781.0,1,0.0,369.0,GasA_GasW,3,1,SBrkr,1150.0,0.0,0.0,0,0,1,0,3,3,6,Typ,0,0,Attchd,2,1,3,3,1,0.0,0.0,0.0,0.0,162.0,0.0,0,7,Others,146000.0,45.0,45.0,0.0
60_20,FV_RL_RH,11228.0,1,2,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,4,3,PConc,4,3,1,4,50.0,6,531.0,499.0,GasA_GasW,5,1,SBrkr,1080.0,1017.0,0.0,0,1,2,1,3,4,9,Typ,1,3,Attchd,1,3,3,3,1,196.0,187.0,0.0,0.0,0.0,0.0,0,12,Others,228000.0,15.0,15.0,0.0
60_20,FV_RL_RH,8000.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,6,Others,CompShg,Others,Others,Others,0.0,3,3,PConc,3,3,1,4,476.0,3,488.0,292.0,GasA_GasW,4,1,Others,1256.0,0.0,0.0,1,0,1,1,3,4,6,Typ,0,0,Attchd,2,1,3,3,1,0.0,240.0,0.0,0.0,0.0,0.0,0,5,Others,159000.0,49.0,49.0,0.0
60_20,FV_RL_RH,10728.0,1,4,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,8,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1095.0,GasA_GasW,4,1,SBrkr,1095.0,844.0,0.0,0,0,2,1,3,4,8,Typ,1,4,Attchd,2,3,3,3,1,192.0,51.0,0.0,0.0,0.0,0.0,0,8,New,266000.0,0.0,0.0,0.0
Others,Others,6000.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,Others,5,7,Others,CompShg,Others,Others,Others,145.0,3,4,PConc,3,3,1,1,0.0,1,0.0,816.0,GasA_GasW,5,1,SBrkr,816.0,750.0,0.0,0,0,1,1,5,4,7,Typ,0,0,Others,1,2,3,3,1,24.0,0.0,296.0,0.0,0.0,0.0,0,8,Others,139000.0,30.0,82.0,26.0
Others,FV_RL_RH,6931.0,1,4,Others,LowerQuan,Norm,Norm,Others,1Story_2Story,4,5,Hip,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,3,5,784.0,1,0.0,0.0,GasA_GasW,3,0,Others,784.0,0.0,0.0,1,0,1,0,2,3,4,Typ,0,0,Others,0,0,0,0,1,112.0,0.0,0.0,0.0,0.0,0.0,0,5,Others,91900.0,0.0,53.0,0.0
60_20,FV_RL_RH,8760.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,8,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,132.0,4,3,PConc,4,3,1,6,36.0,1,0.0,1453.0,GasA_GasW,5,1,SBrkr,1500.0,0.0,0.0,0,0,2,0,3,4,7,Typ,1,4,Attchd,2,2,3,3,1,144.0,38.0,0.0,0.0,0.0,0.0,0,6,Others,212999.0,2.0,1.0,0.0
60_20,FV_RL_RH,16033.0,1,3,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,9,5,Hip,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,378.0,4,3,PConc,5,3,4,6,1261.0,1,0.0,572.0,GasA_GasW,5,1,SBrkr,1850.0,0.0,0.0,1,0,2,0,3,4,8,Typ,1,4,Attchd,3,3,3,3,1,519.0,112.0,0.0,0.0,0.0,0.0,0,3,Others,326000.0,2.0,2.0,1.0
60_20,FV_RL_RH,9024.0,1,3,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,789.0,GasA_GasW,5,1,SBrkr,813.0,702.0,0.0,0,0,2,1,3,4,8,Typ,1,4,Attchd,3,2,3,3,1,0.0,75.0,0.0,0.0,0.0,0.0,0,7,Others,179000.0,4.0,4.0,0.0
60_20,FV_RL_RH,11563.0,1,3,HLS_Low,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,8,5,Hip,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Stone,258.0,4,3,PConc,5,3,4,6,1036.0,1,0.0,482.0,GasA_GasW,5,1,SBrkr,1537.0,0.0,0.0,1,0,2,0,3,4,8,Typ,0,0,Attchd,3,3,3,3,1,0.0,26.0,0.0,0.0,0.0,0.0,0,4,Others,294000.0,1.0,2.0,1.0
Others,Others,1680.0,1,4,Others,LowerQuan,Norm,Norm,Others,1Story_2Story,6,6,Others,CompShg,Others,Others,Others,425.0,3,3,Others,3,3,1,3,110.0,2,294.0,79.0,GasA_GasW,3,1,SBrkr,483.0,504.0,0.0,1,0,1,1,2,3,5,Typ,0,0,Others,1,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,7,Others,97000.0,37.0,37.0,0.0
60_20,FV_RL_RH,8760.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,4,3,PConc,4,4,2,6,464.0,1,0.0,927.0,GasA_GasW,5,1,SBrkr,1391.0,571.0,0.0,0,0,2,1,3,4,7,Typ,0,0,Attchd,2,3,3,3,1,0.0,90.0,0.0,0.0,0.0,0.0,0,8,New,239799.0,0.0,0.0,0.0
60_20,FV_RL_RH,9600.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,6,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,2,4,915.0,1,0.0,336.0,GasA_GasW,3,1,SBrkr,1433.0,0.0,0.0,1,0,1,0,3,3,7,Others,1,4,Attchd,1,2,3,3,1,144.0,0.0,205.0,0.0,0.0,0.0,0,6,Others,161000.0,45.0,45.0,29.0
120,Others,4435.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,170.0,4,3,PConc,4,3,3,6,686.0,1,0.0,162.0,GasA_GasW,5,1,SBrkr,848.0,0.0,0.0,1,0,1,0,1,4,3,Typ,0,0,Attchd,3,2,3,3,1,140.0,0.0,0.0,0.0,0.0,0.0,0,3,Others,136500.0,5.0,5.0,0.0
Others,Others,1680.0,1,4,Others,LowerQuan,Norm,Norm,Others,1Story_2Story,6,8,Others,CompShg,Others,Others,Others,510.0,3,3,Others,3,3,1,5,162.0,1,0.0,321.0,GasA_GasW,4,1,SBrkr,483.0,504.0,0.0,0,0,1,1,2,4,5,Typ,0,0,Others,1,1,3,3,1,250.0,0.0,0.0,0.0,0.0,0.0,0,5,Others,118000.0,37.0,37.0,35.0
60_20,FV_RL_RH,7599.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,4,6,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,5,565.0,1,0.0,280.0,GasA_GasW,3,1,SBrkr,845.0,0.0,0.0,1,0,1,0,2,3,4,Typ,0,0,Others,1,2,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,6,Others,129500.0,20.0,25.0,24.0
Others,FV_RL_RH,7264.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,Others,7,7,Others,CompShg,Others,Others,Others,0.0,4,4,Others,3,3,1,1,0.0,1,0.0,952.0,GasA_GasW,4,0,SBrkr,952.0,596.0,0.0,0,0,2,1,3,5,5,Typ,0,0,Others,1,2,3,3,1,74.0,0.0,0.0,0.0,144.0,0.0,0,10,Others,205000.0,31.0,84.0,82.0
60_20,FV_RL_RH,32668.0,1,3,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,3,Hip,CompShg,Others,Others,Others,0.0,4,3,PConc,3,3,1,3,1219.0,1,0.0,816.0,GasA_GasW,3,1,SBrkr,2515.0,0.0,0.0,1,0,3,0,4,3,9,Others,2,3,Attchd,2,2,3,3,1,0.0,0.0,200.0,0.0,0.0,0.0,0,3,Others,200624.0,32.0,50.0,18.0
60_20,FV_RL_RH,11825.0,1,4,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,8,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,Others,Stone,302.0,4,3,PConc,5,3,2,1,0.0,1,0.0,1694.0,GasA_GasW,5,1,SBrkr,1694.0,0.0,0.0,0,0,2,0,3,4,7,Typ,1,4,Attchd,2,3,3,3,1,0.0,112.0,0.0,0.0,0.0,0.0,0,6,New,322400.0,1.0,1.0,1.0
60_20,FV_RL_RH,10200.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,8,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,180.0,4,3,PConc,4,3,3,6,1478.0,1,0.0,100.0,GasA_GasW,5,1,SBrkr,1602.0,0.0,0.0,1,0,2,0,3,4,7,Typ,1,4,Attchd,2,3,3,3,1,0.0,48.0,0.0,0.0,195.0,0.0,0,1,Others,293200.0,2.0,2.0,0.0
120,FV_RL_RH,8849.0,1,3,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,9,5,Hip,CompShg,Others,Others,Others,616.0,5,3,PConc,5,3,1,6,28.0,1,0.0,1656.0,GasA_GasW,5,1,SBrkr,1684.0,0.0,0.0,0,0,2,0,2,5,6,Typ,1,5,Attchd,2,2,3,3,1,495.0,72.0,0.0,0.0,0.0,0.0,0,7,Others,266000.0,3.0,3.0,0.0
60_20,FV_RL_RH,11184.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,5,Hip,CompShg,Others,Others,Others,92.0,3,3,Others,3,3,1,2,226.0,3,500.0,192.0,GasA_GasW,4,1,SBrkr,918.0,765.0,0.0,0,0,2,1,3,3,7,Typ,1,3,Attchd,2,2,3,3,1,243.0,0.0,0.0,0.0,0.0,0.0,0,7,Others,172500.0,31.0,31.0,0.0
Others,Others,8820.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,Others,5,6,Hip,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,3,3,Others,3,3,1,2,1088.0,1,0.0,0.0,GasA_GasW,3,1,SBrkr,1188.0,561.0,120.0,0,0,1,0,2,3,7,Typ,0,0,Others,1,2,3,3,1,48.0,0.0,244.0,0.0,0.0,0.0,0,9,Others,124900.0,46.0,119.0,106.0
Others,FV_RL_RH,6615.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,6,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,1,0.0,1,0.0,1022.0,GasA_GasW,3,0,Others,1432.0,0.0,0.0,0,0,1,0,3,4,6,Typ,1,4,BuiltIn,1,1,2,3,1,266.0,61.0,0.0,0.0,0.0,0.0,0,9,Others,149000.0,86.0,86.0,27.0
60_20,FV_RL_RH,8773.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,98.0,4,3,PConc,4,3,3,6,24.0,1,0.0,1390.0,GasA_GasW,5,1,SBrkr,1414.0,0.0,0.0,0,0,2,0,3,4,6,Typ,0,0,Attchd,2,2,3,3,1,132.0,105.0,0.0,0.0,0.0,0.0,0,5,Others,185500.0,6.0,6.0,0.0
60_20,FV_RL_RH,11088.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,8,5,Hip,CompShg,Others,Others,Others,0.0,4,3,PConc,4,3,1,6,872.0,1,0.0,476.0,GasA_GasW,5,1,SBrkr,1358.0,0.0,0.0,1,0,1,1,1,4,5,Typ,1,3,Attchd,1,2,3,3,1,68.0,166.0,0.0,0.0,0.0,0.0,0,6,Others,220000.0,4.0,4.0,0.0
60_20,FV_RL_RH,9158.0,1,4,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,8,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,Others,Stone,140.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1496.0,GasA_GasW,5,1,SBrkr,1496.0,0.0,0.0,0,0,2,0,3,4,7,Typ,0,0,Attchd,3,2,3,3,1,168.0,130.0,0.0,0.0,0.0,0.0,0,6,New,225000.0,0.0,0.0,0.0
60_20,FV_RL_RH,8280.0,1,3,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,5,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,1,0.0,1,0.0,932.0,GasA_GasW,5,1,Others,932.0,0.0,0.0,0,0,1,0,2,4,4,Typ,1,4,Attchd,1,1,3,3,1,0.0,0.0,214.0,0.0,0.0,0.0,0,11,Others,124000.0,57.0,57.0,0.0
Others,FV_RL_RH,8544.0,1,4,Others,Others,Norm,Norm,Others,1Story_2Story,3,4,Others,CompShg,Others,Others,Others,0.0,3,3,Others,0,0,0,0,0.0,0,0.0,0.0,Others,2,0,Others,1040.0,0.0,0.0,0,0,2,0,2,3,6,Typ,0,0,Others,1,2,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,6,Others,92900.0,22.0,59.0,0.0
Others,Others,8635.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,5,Hip,CompShg,Others,Others,Others,0.0,3,2,Others,3,3,1,2,134.0,1,0.0,938.0,GasA_GasW,3,1,SBrkr,1072.0,0.0,0.0,1,0,1,0,2,3,5,Typ,0,0,Others,1,5,2,3,0,0.0,0.0,105.0,0.0,0.0,0.0,0,8,Others,126500.0,27.0,84.0,25.0
60_20,FV_RL_RH,12735.0,1,3,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,4,5,Hip,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,4,600.0,1,0.0,264.0,GasA_GasW,3,1,SBrkr,864.0,0.0,0.0,0,0,1,0,3,3,5,Typ,0,0,Others,1,2,3,3,1,216.0,0.0,0.0,0.0,0.0,0.0,0,4,Others,111250.0,28.0,36.0,0.0
60_20,FV_RL_RH,11000.0,1,4,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,8,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,72.0,4,3,PConc,4,3,1,1,0.0,1,0.0,969.0,GasA_GasW,5,1,SBrkr,997.0,1288.0,0.0,0,0,2,1,4,4,8,Typ,1,3,BuiltIn,3,3,3,3,1,0.0,56.0,0.0,0.0,0.0,0.0,0,6,Others,248000.0,7.0,7.0,0.0
60_20,FV_RL_RH,7590.0,1,4,Others,Others,PosA_PosN_RRNn,Norm,1Fam_TwnhsE,1Story_2Story,5,5,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,1,0.0,1,0.0,1117.0,GasA_GasW,5,1,SBrkr,1117.0,0.0,0.0,0,0,1,0,3,3,6,Typ,0,0,Attchd,1,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,5,Others,136870.0,45.0,45.0,0.0
120,Others,4435.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,170.0,4,3,PConc,4,3,3,6,717.0,1,0.0,131.0,GasA_GasW,5,1,SBrkr,848.0,0.0,0.0,1,0,1,0,1,4,4,Typ,0,0,Attchd,3,2,3,3,1,140.0,0.0,0.0,0.0,0.0,0.0,0,4,Others,133000.0,3.0,3.0,0.0
60_20,FV_RL_RH,10152.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,5,Hip,CompShg,Others,Others,Others,120.0,3,3,Others,3,3,1,4,586.0,1,0.0,462.0,GasA_GasW,3,1,SBrkr,1048.0,0.0,0.0,1,0,1,0,3,3,6,Typ,0,0,Attchd,1,1,3,3,1,0.0,20.0,0.0,0.0,192.0,0.0,0,6,Others,135000.0,51.0,51.0,0.0
60_20,FV_RL_RH,10295.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,4,6,Others,CompShg,Others,Others,Others,72.0,3,3,Others,4,3,2,3,252.0,1,0.0,684.0,GasA_GasW,3,1,SBrkr,936.0,0.0,0.0,0,0,1,0,2,3,4,Typ,0,0,Attchd,1,1,3,3,1,16.0,0.0,0.0,0.0,0.0,0.0,0,9,Others,111900.0,39.0,39.0,0.0
60_20,FV_RL_RH,7763.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,7,Others,CompShg,Others,Others,Others,0.0,3,4,Others,3,3,1,3,504.0,4,108.0,319.0,GasA_GasW,3,1,SBrkr,1283.0,0.0,0.0,1,0,1,0,3,3,6,Typ,0,0,Others,1,2,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,10,Others,140000.0,28.0,46.0,18.0
Others,FV_RL_RH,17120.0,1,4,Others,UpperQuan,Others,Norm,1Fam_TwnhsE,Others,4,4,Others,CompShg,Others,Others,Others,0.0,3,3,Others,0,0,0,0,0.0,0,0.0,0.0,GasA_GasW,3,1,SBrkr,1120.0,468.0,0.0,0,0,2,0,4,3,7,Others,1,4,Others,3,2,3,3,0,0.0,59.0,0.0,0.0,0.0,0.0,0,7,Others,134432.0,17.0,49.0,0.0
60_20,FV_RL_RH,13870.0,1,3,HLS_Low,UpperQuan,PosA_PosN_RRNn,PosA_PosN,1Fam_TwnhsE,1Story_2Story,10,5,Hip,CompShg,VinylSd_CemntBd_Stone_ImStucc,Others,Others,250.0,5,3,PConc,5,3,4,6,1152.0,1,0.0,590.0,GasA_GasW,5,1,SBrkr,2042.0,0.0,0.0,1,0,2,0,3,5,8,Typ,1,4,Attchd,3,3,3,3,1,240.0,52.0,0.0,0.0,174.0,0.0,0,10,New,455000.0,0.0,1.0,1.0
60_20,FV_RL_RH,10120.0,1,4,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,8,5,Hip,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,391.0,4,3,PConc,4,3,1,6,740.0,1,0.0,425.0,GasA_GasW,5,1,SBrkr,1203.0,1323.0,0.0,1,0,2,1,4,4,8,Typ,1,3,Attchd,2,3,3,3,1,309.0,78.0,0.0,0.0,0.0,0.0,0,12,Others,290000.0,12.0,12.0,0.0
60_20,FV_RL_RH,10820.0,1,2,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,4,3,PConc,4,3,4,6,342.0,1,0.0,646.0,GasA_GasW,5,1,SBrkr,988.0,885.0,0.0,0,0,2,1,3,4,7,Typ,1,3,Attchd,2,2,3,3,1,202.0,123.0,0.0,0.0,0.0,0.0,0,3,Others,235500.0,8.0,8.0,0.0
Others,Others,9600.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,Others,6,8,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,3,381.0,1,0.0,399.0,GasA_GasW,5,1,SBrkr,940.0,476.0,0.0,0,1,1,0,3,4,7,Typ,0,0,Others,1,2,3,3,1,0.0,24.0,0.0,0.0,0.0,0.0,0,6,Others,156500.0,50.0,106.0,104.0
